product_ID,product_type,product_name,psize,colour,invoice_no,customer_id,gender,age,quantity,price,payment_method,invoice_date,shopping_mall,clickstream_data,,Label
173.241.242.143-10.42.0.151-443-36230-6,Jacket,Peacoat,M,violet,I200720,C296534,Female,30,1,5.23,Credit Card,21-04-22,Emaar Square Mall,"A violet coloured, M sized, Peacoat Jacket",,0
10.42.0.42-106.39.169.66-50147-80-6,Jacket,Peacoat,L,violet,I171758,C234534,Female,52,4,162.64,Debit Card,22-03-22,Emaar Square Mall,"A violet coloured, L sized, Peacoat Jacket",,0
10.42.0.211-31.13.80.8-50736-443-6,Jacket,Peacoat,XL,violet,I148039,C247694,Female,24,4,4200,Debit Card,13-05-22,Kanyon,"A violet coloured, XL sized, Peacoat Jacket",,0
10.42.0.211-10.42.0.1-9384-53-17,Jacket,Pullover,XS,red,I943432,C141657,Female,30,2,600.16,Cash,07-07-21,Mall of Istanbul,"A red coloured, XS sized, Pullover Jacket",,0
10.42.0.151-123.125.29.220-49023-80-6,Jacket,Pullover,S,red,I215019,C156233,Female,45,5,203.3,Cash,22-06-22,Kanyon,"A red coloured, S sized, Pullover Jacket",,1
172.217.12.138-10.42.0.151-443-47687-6,Jacket,Pullover,M,red,I204541,C354331,Male,29,4,143.36,Cash,05-07-21,Kanyon,"A red coloured, M sized, Pullover Jacket",,0
10.42.0.211-104.192.110.245-44956-443-6,Jacket,Pullover,L,red,I528108,C131221,Male,24,1,15.15,Debit Card,16-10-22,Metropol AVM,"A red coloured, L sized, Pullover Jacket",,0
172.217.2.106-10.42.0.211-443-59370-6,Jacket,Pullover,XL,red,I163618,C123445,Female,46,2,600.16,Cash,01-08-21,Emaar Square Mall,"A red coloured, XL sized, Pullover Jacket",,1
10.42.0.211-10.42.0.1-25756-53-17,Jacket,Pullover,XS,orange,I255698,C207443,Female,65,4,2400.68,Cash,28-10-22,Metrocity,"A orange coloured, XS sized, Pullover Jacket",,1
172.217.12.193-10.42.0.42-443-50794-6,Jacket,Pullover,S,orange,I328430,C137762,Female,26,1,35.84,Credit Card,29-10-21,Viaport Outlet,"A orange coloured, S sized, Pullover Jacket",,1
180.149.134.221-10.42.0.42-80-59910-6,Jacket,Pullover,M,orange,I561353,C152904,Female,58,3,107.52,Cash,10-11-22,Metrocity,"A orange coloured, M sized, Pullover Jacket",,0
183.79.250.251-10.42.0.211-443-54402-6,Jacket,Pullover,L,orange,I101472,C216194,Female,45,4,1200.32,Cash,06-07-21,Metrocity,"A orange coloured, L sized, Pullover Jacket",,1
182.254.5.234-10.42.0.211-80-59013-6,Jacket,Pullover,XL,orange,I109605,C207415,Male,43,3,121.98,Debit Card,27-10-21,Mall of Istanbul,"A orange coloured, XL sized, Pullover Jacket",,0
10.42.0.211-106.39.169.66-42612-80-6,Jacket,Pullover,XS,yellow,I143755,C621747,Female,25,4,46.92,Debit Card,16-06-21,Metrocity,"A yellow coloured, XS sized, Pullover Jacket",,0
182.254.5.234-10.42.0.211-80-43030-6,Jacket,Pullover,S,yellow,I335633,C621794,Female,53,3,900.24,Credit Card,21-07-22,Zorlu Center,"A yellow coloured, S sized, Pullover Jacket",,0
198.11.132.221-10.42.0.211-443-56649-6,Jacket,Pullover,M,yellow,I212054,C218289,Female,63,1,300.08,Debit Card,24-06-21,Mall of Istanbul,"A yellow coloured, M sized, Pullover Jacket",,0
10.42.0.211-10.42.0.1-35104-53-17,Jacket,Pullover,L,yellow,I142204,C235878,Female,37,1,40.66,Credit Card,28-04-21,Cevahir AVM,"A yellow coloured, L sized, Pullover Jacket",,0
203.205.160.19-10.42.0.42-80-54962-6,Jacket,Pullover,XL,yellow,I310814,C251446,Female,68,4,162.64,Debit Card,17-03-21,Mall of Istanbul,"A yellow coloured, XL sized, Pullover Jacket",,1
172.217.10.131-10.42.0.151-443-42671-6,Jacket,Pullover,XS,green,I202865,C708005,Female,67,5,75.75,Cash,31-03-21,Mall of Istanbul,"A green coloured, XS sized, Pullover Jacket",,0
172.217.3.97-10.42.0.42-443-50689-6,Jacket,Pullover,S,green,I128008,C323349,Female,29,5,1500.4,Cash,13-07-21,Mall of Istanbul,"A green coloured, S sized, Pullover Jacket",,1
10.42.0.211-77.234.42.92-34365-443-6,Jacket,Pullover,M,green,I244711,C180375,Female,55,4,1200.32,Cash,21-11-21,Mall of Istanbul,"A green coloured, M sized, Pullover Jacket",,1
172.217.10.110-10.42.0.151-443-58144-6,Jacket,Pullover,L,green,I202868,C254007,Male,30,2,600.16,Debit Card,27-02-22,Kanyon,"A green coloured, L sized, Pullover Jacket",,0
10.42.0.151-63.250.200.101-43727-443-6,Jacket,Pullover,XL,green,I229755,C908169,Female,57,5,179.2,Cash,22-11-21,Istinye Park,"A green coloured, XL sized, Pullover Jacket",,0
10.42.0.211-31.13.65.7-42576-443-6,Jacket,Pullover,XS,blue,I551504,C587022,Male,33,1,600.17,Debit Card,30-03-22,Zorlu Center,"A blue coloured, XS sized, Pullover Jacket",,1
10.42.0.42-64.71.142.124-51710-443-6,Jacket,Pullover,S,blue,I357584,C485257,Female,54,3,900.24,Cash,13-05-22,Kanyon,"A blue coloured, S sized, Pullover Jacket",,1
10.42.0.211-106.39.162.36-53898-80-6,Jacket,Pullover,M,blue,I572568,C196813,Female,66,4,2400.68,Credit Card,02-12-22,Mall of Istanbul,"A blue coloured, M sized, Pullover Jacket",,1
172.217.10.34-10.42.0.211-443-57976-6,Jacket,Pullover,L,blue,I834928,C242182,Male,56,5,1500.4,Debit Card,10-08-22,Emaar Square Mall,"A blue coloured, L sized, Pullover Jacket",,1
10.42.0.151-10.42.0.1-39211-53-17,Jacket,Pullover,XL,blue,I301887,C331182,Male,30,4,4200,Credit Card,13-04-21,Zorlu Center,"A blue coloured, XL sized, Pullover Jacket",,0
10.42.0.211-120.55.89.238-43305-8977-6,Jacket,Pullover,XS,indigo,I722991,C206713,Female,19,5,1500.4,Cash,12-03-22,Zorlu Center,"A indigo coloured, XS sized, Pullover Jacket",,0
216.58.212.227-10.42.0.151-443-38690-6,Jacket,Pullover,S,indigo,I121934,C376889,Female,22,1,1050,Cash,07-10-22,Metrocity,"A indigo coloured, S sized, Pullover Jacket",,1
216.58.219.195-10.42.0.42-443-59182-6,Jacket,Pullover,M,indigo,I161868,C333202,Male,29,5,26.15,Debit Card,17-03-21,Emaar Square Mall,"A indigo coloured, M sized, Pullover Jacket",,1
172.217.12.206-10.42.0.211-443-58346-6,Jacket,Pullover,L,indigo,I227368,C147456,Male,44,2,600.16,Cash,10-08-22,Mall of Istanbul,"A indigo coloured, L sized, Pullover Jacket",,0
151.101.21.63-10.42.0.211-443-52369-6,Jacket,Pullover,XL,indigo,I283492,C221830,Female,38,1,35.84,Credit Card,28-09-21,Emaar Square Mall,"A indigo coloured, XL sized, Pullover Jacket",,0
172.217.11.46-10.42.0.151-443-36230-6,Jacket,Pullover,XS,violet,I236127,C634747,Female,32,3,900.24,Cash,12-10-21,Cevahir AVM,"A violet coloured, XS sized, Pullover Jacket",,0
172.217.10.110-10.42.0.151-443-37210-6,Jacket,Pullover,S,violet,I259412,C108986,Female,58,4,143.36,Credit Card,29-03-21,Viaport Outlet,"A violet coloured, S sized, Pullover Jacket",,1
10.42.0.211-63.250.200.101-40039-443-6,Jacket,Pullover,M,violet,I155577,C205202,Female,55,4,162.64,Cash,21-05-21,Emaar Square Mall,"A violet coloured, M sized, Pullover Jacket",,0
172.217.3.110-10.42.0.42-443-42980-6,Jacket,Pullover,L,violet,I311797,C160680,Female,64,2,10.46,Credit Card,31-03-22,Metropol AVM,"A violet coloured, L sized, Pullover Jacket",,0
10.42.0.1-10.42.0.42-53-8371-17,Jacket,Pullover,XL,violet,I242848,C805973,Female,45,3,900.24,Credit Card,27-03-21,Istinye Park,"A violet coloured, XL sized, Pullover Jacket",,1
172.217.10.106-10.42.0.211-443-34983-6,Jacket,Shearling,XS,red,I448498,C246456,Female,65,1,300.08,Credit Card,23-07-22,Kanyon,"A red coloured, XS sized, Shearling Jacket",,0
172.217.10.106-10.42.0.42-443-58783-6,Jacket,Shearling,S,red,I310335,C293191,Female,54,4,1200.32,Debit Card,08-03-22,Metrocity,"A red coloured, S sized, Shearling Jacket",,1
172.217.12.202-10.42.0.42-443-36830-6,Jacket,Shearling,M,red,I925190,C248510,Male,58,5,1500.4,Cash,04-02-21,Metrocity,"A red coloured, M sized, Shearling Jacket",,0
10.42.0.211-52.84.6.147-36364-443-6,Jacket,Shearling,L,red,I777286,C102849,Female,40,2,81.32,Debit Card,24-01-21,Emaar Square Mall,"A red coloured, L sized, Shearling Jacket",,1
174.35.73.71-10.42.0.42-80-39503-6,Jacket,Shearling,XL,red,I126253,C732384,Male,24,5,1500.4,Debit Card,02-02-21,Metrocity,"A red coloured, XL sized, Shearling Jacket",,0
10.42.0.211-52.86.66.242-33819-443-6,Jacket,Shearling,XS,orange,I287899,C121299,Female,60,5,1500.4,Debit Card,16-05-22,Kanyon,"A orange coloured, XS sized, Shearling Jacket",,0
10.42.0.211-10.42.0.1-7017-53-17,Jacket,Shearling,S,orange,I170920,C103741,Female,60,3,15.69,Cash,17-12-21,Metrocity,"A orange coloured, S sized, Shearling Jacket",,0
10.42.0.1-10.42.0.42-53-31826-17,Jacket,Shearling,M,orange,I270096,C660491,Male,66,2,10.46,Credit Card,03-05-22,Metropol AVM,"A orange coloured, M sized, Shearling Jacket",,0
10.42.0.42-14.29.93.254-43617-80-6,Jacket,Shearling,L,orange,I557757,C323696,Male,59,1,5.23,Cash,27-08-21,Kanyon,"A orange coloured, L sized, Shearling Jacket",,0
10.42.0.1-10.42.0.42-53-12679-17,Jacket,Shearling,XL,orange,I377607,C274788,Male,69,5,58.65,Credit Card,11-01-22,Metrocity,"A orange coloured, XL sized, Shearling Jacket",,1
10.42.0.211-10.42.0.1-3886-53-17,Jacket,Shearling,XS,yellow,I256639,C158968,Female,47,4,162.64,Credit Card,05-03-23,Kanyon,"A yellow coloured, XS sized, Shearling Jacket",,0
10.42.0.211-10.42.0.1-1366-53-17,Jacket,Shearling,S,yellow,I322886,C289495,Male,39,3,3150,Cash,07-01-22,Istinye Park,"A yellow coloured, S sized, Shearling Jacket",,1
203.130.53.126-10.42.0.151-80-53625-6,Jacket,Shearling,M,yellow,I248770,C646756,Female,54,1,300.08,Cash,19-08-22,Kanyon,"A yellow coloured, M sized, Shearling Jacket",,1
10.42.0.211-104.193.88.109-33822-80-6,Jacket,Shearling,L,yellow,I128121,C193824,Female,67,4,4200,Cash,17-01-22,Metrocity,"A yellow coloured, L sized, Shearling Jacket",,1
216.58.217.99-10.42.0.211-443-34123-6,Jacket,Shearling,XL,yellow,I326712,C226996,Male,30,2,600.16,Cash,05-05-21,Metropol AVM,"A yellow coloured, XL sized, Shearling Jacket",,1
10.42.0.1-10.42.0.42-53-13184-17,Jacket,Shearling,XS,green,I159865,C276008,Female,27,3,107.52,Credit Card,04-01-22,Mall of Istanbul,"A green coloured, XS sized, Shearling Jacket",,0
10.42.0.42-13.32.250.43-35007-443-6,Jacket,Shearling,S,green,I234223,C282899,Female,52,4,162.64,Cash,26-10-21,Metropol AVM,"A green coloured, S sized, Shearling Jacket",,0
10.42.0.211-31.13.80.52-33133-443-6,Jacket,Shearling,M,green,I616042,C323659,Female,57,3,15.69,Cash,17-06-22,Kanyon,"A green coloured, M sized, Shearling Jacket",,0
172.217.10.110-10.42.0.151-443-44826-6,Jacket,Shearling,L,green,I148642,C158270,Male,52,1,300.08,Credit Card,20-04-21,Mall of Istanbul,"A green coloured, L sized, Shearling Jacket",,1
10.42.0.151-23.46.217.99-55697-443-6,Jacket,Shearling,XL,green,I103072,C170969,Male,20,4,162.64,Cash,04-04-22,Forum Istanbul,"A green coloured, XL sized, Shearling Jacket",,0
172.217.11.2-10.42.0.211-443-56467-6,Jacket,Shearling,XS,blue,I497958,C170219,Female,52,5,58.65,Credit Card,25-02-22,Mall of Istanbul,"A blue coloured, XS sized, Shearling Jacket",,1
10.42.0.42-115.239.210.141-52880-443-6,Jacket,Shearling,S,blue,I236668,C111026,Female,67,3,15.69,Debit Card,06-05-21,Viaport Outlet,"A blue coloured, S sized, Shearling Jacket",,0
10.42.0.151-112.80.248.187-50473-80-6,Jacket,Shearling,M,blue,I836239,C760307,Female,20,4,162.64,Cash,13-11-21,Kanyon,"A blue coloured, M sized, Shearling Jacket",,0
10.42.0.151-125.39.83.108-55017-80-6,Jacket,Shearling,L,blue,I249682,C183888,Female,64,3,900.24,Cash,03-08-22,Metropol AVM,"A blue coloured, L sized, Shearling Jacket",,1
172.217.12.202-10.42.0.151-443-58805-6,Jacket,Shearling,XL,blue,I140825,C144823,Female,20,2,81.32,Debit Card,04-02-23,Kanyon,"A blue coloured, XL sized, Shearling Jacket",,0
10.42.0.211-119.146.74.31-58779-443-6,Jacket,Shearling,XS,indigo,I742965,C211277,Female,60,3,107.52,Cash,27-08-22,Zorlu Center,"A indigo coloured, XS sized, Shearling Jacket",,0
172.217.10.110-10.42.0.211-443-37846-6,Jacket,Shearling,S,indigo,I291579,C204782,Female,36,1,300.08,Credit Card,31-10-22,Mall of Istanbul,"A indigo coloured, S sized, Shearling Jacket",,0
10.42.0.211-50.18.174.184-49738-443-6,Jacket,Shearling,M,indigo,I196493,C184882,Female,29,4,2400.68,Credit Card,27-03-22,Kanyon,"A indigo coloured, M sized, Shearling Jacket",,0
10.42.0.151-31.13.71.3-36869-443-6,Jacket,Shearling,L,indigo,I185316,C228532,Female,45,1,11.73,Cash,30-05-22,Zorlu Center,"A indigo coloured, L sized, Shearling Jacket",,0
183.232.231.30-10.42.0.211-443-43582-6,Jacket,Shearling,XL,indigo,I212235,C315826,Female,18,1,5.23,Cash,20-01-21,Cevahir AVM,"A indigo coloured, XL sized, Shearling Jacket",,0
10.42.0.211-10.42.0.1-25364-53-17,Jacket,Shearling,XS,violet,I219127,C339071,Female,54,1,15.15,Debit Card,23-12-22,Kanyon,"A violet coloured, XS sized, Shearling Jacket",,1
172.217.12.194-10.42.0.211-443-46186-6,Jacket,Shearling,S,violet,I971862,C219304,Male,45,3,900.24,Cash,06-11-22,Kanyon,"A violet coloured, S sized, Shearling Jacket",,1
10.42.0.151-123.59.190.251-37065-80-6,Jacket,Shearling,M,violet,I108180,C192474,Female,59,1,5.23,Cash,21-10-22,Kanyon,"A violet coloured, M sized, Shearling Jacket",,0
10.42.0.151-58.63.236.212-42489-443-6,Jacket,Shearling,L,violet,I321337,C398415,Female,49,2,600.16,Cash,23-11-21,Kanyon,"A violet coloured, L sized, Shearling Jacket",,1
10.42.0.211-23.206.162.129-39559-80-6,Jacket,Shearling,XL,violet,I274610,C391672,Male,61,3,35.19,Cash,15-01-22,Metrocity,"A violet coloured, XL sized, Shearling Jacket",,0
10.42.0.211-121.14.255.100-41772-80-6,Trousers,Chinos,XS,red,I678477,C275887,Female,28,3,15.69,Credit Card,06-06-22,Cevahir AVM,"A red coloured, XS sized, Chinos Trousers",,0
10.42.0.211-10.42.0.1-48997-53-17,Trousers,Chinos,S,red,I326054,C198086,Female,36,3,45.45,Cash,02-09-21,Metrocity,"A red coloured, S sized, Chinos Trousers",,1
172.217.10.10-10.42.0.151-443-42310-6,Trousers,Chinos,M,red,I284282,C822515,Female,69,2,600.16,Cash,10-07-22,Mall of Istanbul,"A red coloured, M sized, Chinos Trousers",,1
10.42.0.211-10.42.0.1-39563-53-17,Trousers,Chinos,L,red,I256046,C871318,Female,27,3,15.69,Cash,14-04-22,Mall of Istanbul,"A red coloured, L sized, Chinos Trousers",,0
203.205.158.52-10.42.0.42-80-47430-6,Trousers,Chinos,XL,red,I486233,C199664,Female,30,3,900.24,Credit Card,14-03-22,Metrocity,"A red coloured, XL sized, Chinos Trousers",,0
180.149.136.194-10.42.0.211-443-59143-6,Trousers,Chinos,XS,orange,I237899,C820137,Male,67,4,162.64,Debit Card,01-05-21,Zorlu Center,"A orange coloured, XS sized, Chinos Trousers",,1
8.0.6.4-8.6.0.1-0-0-0,Trousers,Chinos,S,orange,I102481,C521673,Male,66,4,2400.68,Credit Card,22-04-22,Kanyon,"A orange coloured, S sized, Chinos Trousers",,1
10.42.0.42-104.192.110.245-49913-80-6,Trousers,Chinos,M,orange,I198156,C149637,Female,52,4,20.92,Cash,26-02-23,Metropol AVM,"A orange coloured, M sized, Chinos Trousers",,0
198.11.136.24-10.42.0.151-443-52088-6,Trousers,Chinos,L,orange,I411189,C743273,Male,69,3,15.69,Credit Card,08-02-21,Metrocity,"A orange coloured, L sized, Chinos Trousers",,1
172.217.7.131-10.42.0.151-443-60617-6,Trousers,Chinos,XL,orange,I528396,C130273,Female,63,1,300.08,Debit Card,21-11-22,Metropol AVM,"A orange coloured, XL sized, Chinos Trousers",,0
180.149.134.142-10.42.0.42-80-44646-6,Trousers,Chinos,XS,yellow,I225178,C240389,Female,20,5,1500.4,Credit Card,10-02-21,Kanyon,"A yellow coloured, XS sized, Chinos Trousers",,1
172.217.12.202-10.42.0.211-443-44680-6,Trousers,Chinos,S,yellow,I103131,C470346,Female,23,4,143.36,Cash,22-03-22,Metrocity,"A yellow coloured, S sized, Chinos Trousers",,0
203.205.179.172-10.42.0.151-80-51510-6,Trousers,Chinos,M,yellow,I179619,C423734,Male,47,3,107.52,Cash,11-10-22,Metrocity,"A yellow coloured, M sized, Chinos Trousers",,1
10.42.0.211-10.42.0.1-60846-53-17,Trousers,Chinos,L,yellow,I229909,C139077,Male,43,5,1500.4,Cash,10-05-22,Viaport Outlet,"A yellow coloured, L sized, Chinos Trousers",,0
172.217.3.110-10.42.0.42-443-41612-17,Trousers,Chinos,XL,yellow,I472142,C842431,Male,55,1,600.17,Cash,04-08-21,Cevahir AVM,"A yellow coloured, XL sized, Chinos Trousers",,0
10.42.0.42-112.73.28.69-44754-80-6,Trousers,Chinos,XS,green,I184289,C102301,Male,25,2,71.68,Credit Card,18-09-22,Metrocity,"A green coloured, XS sized, Chinos Trousers",,1
172.217.11.2-10.42.0.211-443-42299-6,Trousers,Chinos,S,green,I340111,C222159,Female,62,4,2400.68,Cash,01-04-22,Mall of Istanbul,"A green coloured, S sized, Chinos Trousers",,0
203.205.158.61-10.42.0.151-80-40870-6,Trousers,Chinos,M,green,I244311,C204727,Female,23,1,40.66,Cash,11-03-22,Metrocity,"A green coloured, M sized, Chinos Trousers",,0
10.42.0.42-106.11.94.1-38016-443-6,Trousers,Chinos,L,green,I208028,C325158,Female,48,5,5250,Credit Card,03-03-22,Cevahir AVM,"A green coloured, L sized, Chinos Trousers",,1
10.42.0.211-108.174.10.10-43244-80-6,Trousers,Chinos,XL,green,I201268,C649525,Male,64,1,11.73,Cash,31-05-22,Kanyon,"A green coloured, XL sized, Chinos Trousers",,0
10.42.0.211-10.42.0.1-46328-53-17,Trousers,Chinos,XS,blue,I406982,C283221,Female,50,2,600.16,Credit Card,23-01-21,Mall of Istanbul,"A blue coloured, XS sized, Chinos Trousers",,1
10.42.0.42-88.212.196.66-47398-443-6,Trousers,Chinos,S,blue,I259335,C153509,Female,42,2,81.32,Cash,17-02-22,Metrocity,"A blue coloured, S sized, Chinos Trousers",,1
10.42.0.211-74.6.105.13-38960-443-6,Trousers,Chinos,M,blue,I278596,C290548,Male,43,3,900.24,Cash,12-05-21,Mall of Istanbul,"A blue coloured, M sized, Chinos Trousers",,0
10.42.0.151-13.32.234.221-53120-443-6,Trousers,Chinos,L,blue,I156920,C133134,Female,25,3,900.24,Credit Card,26-06-22,Mall of Istanbul,"A blue coloured, L sized, Chinos Trousers",,1
10.42.0.211-115.239.210.141-56029-443-6,Trousers,Chinos,XL,blue,I189797,C245539,Male,66,3,900.24,Debit Card,22-10-21,Metropol AVM,"A blue coloured, XL sized, Chinos Trousers",,1
10.42.0.211-64.71.142.96-45744-443-6,Trousers,Chinos,XS,indigo,I283099,C110711,Female,41,1,5.23,Cash,12-12-21,Kanyon,"A indigo coloured, XS sized, Chinos Trousers",,1
10.42.0.151-54.239.17.112-40979-443-6,Trousers,Chinos,S,indigo,I108662,C141093,Female,37,3,121.98,Cash,16-09-21,Metropol AVM,"A indigo coloured, S sized, Chinos Trousers",,0
10.42.0.211-111.206.25.159-48436-80-6,Trousers,Chinos,M,indigo,I443008,C299644,Female,43,3,900.24,Credit Card,30-08-21,Metropol AVM,"A indigo coloured, M sized, Chinos Trousers",,1
10.42.0.151-66.198.24.243-48141-80-6,Trousers,Chinos,L,indigo,I756144,C141285,Female,19,2,600.16,Credit Card,29-11-21,Kanyon,"A indigo coloured, L sized, Chinos Trousers",,0
140.205.134.25-10.42.0.151-443-52415-6,Trousers,Chinos,XL,indigo,I148225,C120095,Female,64,4,4200,Credit Card,07-06-21,Mall of Istanbul,"A indigo coloured, XL sized, Chinos Trousers",,0
208.80.154.224-10.42.0.211-443-33432-6,Trousers,Chinos,XS,violet,I187159,C130462,Female,39,5,3000.85,Debit Card,18-09-21,Forum Istanbul,"A violet coloured, XS sized, Chinos Trousers",,0
10.42.0.42-23.192.4.224-34405-80-6,Trousers,Chinos,S,violet,I265543,C116092,Female,21,2,81.32,Credit Card,03-10-22,Mall of Istanbul,"A violet coloured, S sized, Chinos Trousers",,0
10.42.0.211-34.198.117.127-60142-80-6,Trousers,Chinos,M,violet,I169324,C152098,Male,51,3,15.69,Cash,14-03-22,Emaar Square Mall,"A violet coloured, M sized, Chinos Trousers",,1
10.42.0.151-10.42.0.1-49029-53-17,Trousers,Chinos,L,violet,I186033,C766767,Male,67,5,75.75,Cash,12-01-23,Kanyon,"A violet coloured, L sized, Chinos Trousers",,1
175.100.207.233-10.42.0.211-80-47263-6,Trousers,Chinos,XL,violet,I307337,C322195,Male,54,3,1800.51,Debit Card,25-02-23,Metropol AVM,"A violet coloured, XL sized, Chinos Trousers",,0
172.217.6.226-10.42.0.211-443-51606-6,Trousers,Cords,XS,red,I988233,C114713,Female,21,2,10.46,Cash,01-11-21,Forum Istanbul,"A red coloured, XS sized, Cords Trousers",,0
172.217.10.10-10.42.0.211-443-34890-6,Trousers,Cords,S,red,I713320,C189364,Male,29,1,1050,Debit Card,23-11-21,Zorlu Center,"A red coloured, S sized, Cords Trousers",,1
169.45.248.120-10.42.0.151-5222-33802-6,Trousers,Cords,M,red,I187305,C150584,Female,32,3,1800.51,Debit Card,12-03-22,Kanyon,"A red coloured, M sized, Cords Trousers",,1
172.217.7.195-10.42.0.151-80-38922-6,Trousers,Cords,L,red,I193430,C275695,Female,55,4,1200.32,Credit Card,12-05-21,Metrocity,"A red coloured, L sized, Cords Trousers",,0
10.42.0.42-111.202.114.35-39504-80-6,Trousers,Cords,XL,red,I202249,C614595,Male,24,4,46.92,Cash,30-10-22,Istinye Park,"A red coloured, XL sized, Cords Trousers",,1
172.217.10.10-10.42.0.211-443-37944-6,Trousers,Cords,XS,orange,I910927,C300832,Male,37,3,900.24,Credit Card,16-01-23,Kanyon,"A orange coloured, XS sized, Cords Trousers",,0
172.217.3.104-10.42.0.211-443-44643-6,Trousers,Cords,S,orange,I602106,C241238,Female,53,5,3000.85,Credit Card,26-08-22,Istinye Park,"A orange coloured, S sized, Cords Trousers",,0
221.228.208.94-10.42.0.211-80-57567-6,Trousers,Cords,M,orange,I289972,C182162,Female,43,5,26.15,Debit Card,26-11-22,Istinye Park,"A orange coloured, M sized, Cords Trousers",,0
151.101.1.140-10.42.0.211-443-44561-6,Trousers,Cords,L,orange,I109018,C328169,Female,39,3,107.52,Credit Card,09-07-21,Metropol AVM,"A orange coloured, L sized, Cords Trousers",,0
10.42.0.211-117.121.27.10-55770-80-6,Trousers,Cords,XL,orange,I333269,C121380,Female,37,3,1800.51,Debit Card,26-05-21,Viaport Outlet,"A orange coloured, XL sized, Cords Trousers",,1
172.217.12.136-10.42.0.42-443-35414-6,Trousers,Cords,XS,yellow,I586154,C788630,Female,58,1,5.23,Cash,14-12-21,Istinye Park,"A yellow coloured, XS sized, Cords Trousers",,0
172.217.12.174-10.42.0.151-443-58171-6,Trousers,Cords,S,yellow,I264725,C143781,Male,28,1,35.84,Credit Card,15-07-22,Mall of Istanbul,"A yellow coloured, S sized, Cords Trousers",,0
10.42.0.42-125.88.193.249-47764-80-6,Trousers,Cords,M,yellow,I291281,C285797,Male,45,1,1050,Credit Card,14-04-22,Metropol AVM,"A yellow coloured, M sized, Cords Trousers",,1
10.42.0.151-10.42.0.1-57758-53-17,Trousers,Cords,L,yellow,I144506,C174330,Female,21,4,1200.32,Cash,16-01-21,Istinye Park,"A yellow coloured, L sized, Cords Trousers",,1
172.217.8.3-10.42.0.151-80-37419-6,Trousers,Cords,XL,yellow,I205315,C430942,Female,39,5,203.3,Cash,03-06-22,Zorlu Center,"A yellow coloured, XL sized, Cords Trousers",,1
172.217.6.234-10.42.0.211-443-54634-6,Trousers,Cords,XS,green,I211823,C270543,Male,23,5,1500.4,Debit Card,16-03-21,Zorlu Center,"A green coloured, XS sized, Cords Trousers",,0
